source_paper_id,target_paper_id
30,5677.0
30,5678.0
31,5679.0
31,5680.0
31,5681.0
31,5682.0
31,5683.0
31,5684.0
31,5685.0
31,5686.0
31,5687.0
31,5688.0
31,5689.0
31,5690.0
31,5691.0
31,5692.0
31,5693.0
31,5694.0
31,5695.0
31,5696.0
31,5697.0
31,5698.0
31,5699.0
31,5700.0
31,5701.0
31,5702.0
31,5703.0
31,5704.0
31,5705.0
31,5706.0
31,5707.0
31,5708.0
31,5709.0
31,4548.0
31,5710.0
31,5711.0
31,5712.0
31,5713.0
31,5714.0
31,5715.0
31,5716.0
31,5717.0
31,5718.0
31,5073.0
31,5719.0
31,5720.0
31,4839.0
31,5721.0
31,5722.0
31,5723.0
33,5724.0
33,5725.0
33,5726.0
33,5727.0
33,5728.0
33,5729.0
33,4765.0
33,5730.0
33,5731.0
33,5732.0
33,5733.0
33,5734.0
33,5735.0
33,5736.0
33,5737.0
34,5738.0
34,5739.0
34,5740.0
34,5741.0
34,5742.0
34,4870.0
34,5743.0
34,5744.0
34,1377.0
34,1401.0
34,4884.0
34,5745.0
34,1624.0
34,1713.0
34,5746.0
34,1727.0
34,4711.0
34,4608.0
34,2527.0
34,4715.0
34,5146.0
34,2854.0
34,5747.0
34,5137.0
34,4086.0
34,4646.0
34,4903.0
34,4620.0
34,5748.0
35,4790.0
35,5749.0
35,5750.0
35,5751.0
35,2248.0
35,5752.0
35,5753.0
35,5754.0
35,4614.0
35,5755.0
35,4550.0
35,4201.0
35,5756.0
35,4340.0
35,5757.0
35,5758.0
35,4823.0
35,5759.0
35,4623.0
35,5760.0
35,5761.0
35,5762.0
35,5763.0
35,5764.0
35,5765.0
35,4661.0
35,5766.0
36,494.0
36,5767.0
36,5768.0
36,5769.0
36,4689.0
36,5770.0
36,4620.0
36,5771.0
36,5772.0
37,5773.0
37,5774.0
37,1096.0
37,1227.0
37,2045.0
37,2046.0
37,2467.0
37,5145.0
37,5775.0
37,4796.0
37,5776.0
37,3645.0
37,3774.0
37,5777.0
37,4489.0
37,5778.0
37,5779.0
37,5780.0
37,4520.0
37,4620.0
37,5781.0
37,5782.0
37,5783.0
37,4842.0
38,5784.0
38,550.0
38,5785.0
38,5786.0
38,5787.0
38,5788.0
38,5789.0
38,5790.0
38,5791.0
38,1661.0
38,5792.0
38,1957.0
38,5793.0
38,5794.0
38,5795.0
38,5796.0
38,5797.0
38,5798.0
38,5799.0
38,5800.0
38,5801.0
38,5802.0
38,5803.0
38,5804.0
38,5805.0
38,3674.0
38,5806.0
38,5807.0
38,5808.0
38,5809.0
38,5810.0
38,5811.0
38,5812.0
38,5813.0
38,5814.0
38,5815.0
38,5816.0
38,4620.0
38,5817.0
38,5818.0
38,5819.0
39,5820.0
39,5821.0
39,5822.0
39,5823.0
39,5824.0
39,2067.0
39,4899.0
39,5825.0
39,2857.0
39,5826.0
39,5827.0
39,5828.0
39,5829.0
39,4170.0
39,5830.0
39,5831.0
39,5832.0
39,5833.0
39,5733.0
39,5834.0
40,5835.0
40,5836.0
40,4686.0
40,5621.0
40,5711.0
40,5837.0
40,5838.0
40,5839.0
40,5840.0
40,5841.0
41,5842.0
41,1009.0
41,2828.0
41,5843.0
41,3654.0
41,3931.0
41,5844.0
41,5845.0
41,5846.0
41,5847.0
41,5848.0
41,5849.0
41,5850.0
41,5851.0
41,4653.0
41,5648.0
41,5852.0
41,5853.0
41,5854.0
41,5855.0
41,4620.0
41,5856.0
41,5857.0
41,5858.0
41,5859.0
41,5860.0
41,5861.0
41,5862.0
41,5863.0
41,5864.0
42,5865.0
42,5866.0
42,5867.0
42,5868.0
42,5869.0
42,5870.0
42,5871.0
42,5872.0
42,5794.0
42,5873.0
42,4682.0
42,5874.0
42,5875.0
42,5876.0
42,5877.0
42,4548.0
42,5878.0
42,5879.0
42,5880.0
43,5881.0
43,5882.0
43,5883.0
43,5884.0
43,5885.0
43,5886.0
43,5887.0
43,5888.0
43,5889.0
43,5890.0
43,5891.0
43,5892.0
43,5893.0
43,5894.0
43,5895.0
43,5896.0
43,5897.0
43,5898.0
43,5899.0
43,5900.0
43,5901.0
43,5902.0
43,5903.0
43,5904.0
43,5905.0
43,5906.0
43,5907.0
43,5908.0
43,5909.0
43,5910.0
43,5911.0
43,5912.0
43,5913.0
43,5914.0
43,5915.0
43,5916.0
43,5917.0
43,5918.0
43,5919.0
43,5920.0
43,5921.0
43,5922.0
43,4340.0
43,5923.0
43,5924.0
43,5925.0
43,5926.0
43,5927.0
43,5928.0
43,5929.0
43,5930.0
43,5931.0
43,5406.0
43,5932.0
43,5933.0
43,5526.0
43,5934.0
43,5935.0
43,5527.0
43,5936.0
43,5937.0
43,5730.0
43,5938.0
