paper_id,year,referenceCount,citationCount,source_paper_id_x,total_refs,internal_refs,external_refs,external_ref_ratio,source_paper_id_y,observed_out_refs,source_year,backward_pool_size,ref_rate_per_available_paper,target_paper_id,observed_in_cites,mean_in_cites,median_in_cites,std_in_cites,citation_norm_year_mean,citation_z_year,paper_age,cites_per_year_alive,mean_by_age,median_by_age,std_by_age,citation_norm_age_mean,citation_z_age,period,internal_ref_ratio,internal_coverage_of_citations,internal_coverage_of_references
13347,2022,60.0,87.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,13347.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.011494252873563218,0.0
13348,2022,61.0,16.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,13348.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.0625,0.0
13349,2022,39.0,95.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,13349.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.010526315789473684,0.0
13350,2022,63.0,34.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,13350.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.029411764705882353,0.0
13351,2022,39.0,37.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,13351.0,3.0,2.0190408187552067,1.0,5.029536107100758,1.4858540610633029,0.1950396935931852,5,0.6,2.0190408187552067,1.0,5.029536107100758,1.4858540610633029,0.1950396935931852,pre_2023,,0.08108108108108109,0.0
13352,2022,46.0,63.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,13352.0,2.0,2.0190408187552067,1.0,5.029536107100758,0.9905693740422019,-0.0037858001910602928,5,0.4,2.0190408187552067,1.0,5.029536107100758,0.9905693740422019,-0.0037858001910602928,pre_2023,,0.031746031746031744,0.0
13353,2021,48.0,100.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,13353.0,2.0,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,6,0.3333333333333333,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,pre_2023,,0.02,0.0
13354,2021,23.0,137.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,13354.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.0072992700729927005,0.0
13355,2021,64.0,1882.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,13355.0,8.0,2.5202083097475376,1.0,7.829554883053499,3.1743407753470194,0.6998854688550779,6,1.3333333333333333,2.5202083097475376,1.0,7.829554883053499,3.1743407753470194,0.6998854688550779,pre_2023,,0.004250797024442083,0.0
13356,2020,45.0,119.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,13356.0,3.0,2.8623578695391982,1.0,12.097776738104558,1.0480869747020698,0.01137747318705826,7,0.42857142857142855,2.8623578695391982,1.0,12.097776738104558,1.0480869747020698,0.01137747318705826,pre_2023,,0.025210084033613446,0.0
13357,2020,41.0,136.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,13357.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.007352941176470588,0.0
13358,2020,44.0,22.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,13358.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.045454545454545456,0.0
13359,2019,36.0,144.0,,0.0,0.0,0.0,0.0,,0.0,2019,20438,0.0,13359.0,2.0,4.04255947982858,1.0,20.108153266680336,0.49473607252522295,-0.1015786707381601,8,0.25,4.04255947982858,1.0,20.108153266680336,0.49473607252522295,-0.1015786707381601,pre_2023,,0.013888888888888888,0.0
13360,2018,20.0,297.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,13360.0,1.0,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,9,0.1111111111111111,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,pre_2023,,0.003367003367003367,0.0
13361,2018,41.0,286.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,13361.0,2.0,3.291517323775388,1.0,11.821459584982616,0.6076225045372051,-0.1092519341195453,9,0.2222222222222222,3.291517323775388,1.0,11.821459584982616,0.6076225045372051,-0.1092519341195453,pre_2023,,0.006993006993006993,0.0
13362,2018,45.0,757.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,13362.0,2.0,3.291517323775388,1.0,11.821459584982616,0.6076225045372051,-0.1092519341195453,9,0.2222222222222222,3.291517323775388,1.0,11.821459584982616,0.6076225045372051,-0.1092519341195453,pre_2023,,0.002642007926023778,0.0
13363,2017,39.0,167.0,,0.0,0.0,0.0,0.0,,0.0,2017,11971,0.0,13363.0,1.0,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,10,0.1,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,pre_2023,,0.005988023952095809,0.0
13364,2017,28.0,190.0,,0.0,0.0,0.0,0.0,,0.0,2017,11971,0.0,13364.0,1.0,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,10,0.1,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,pre_2023,,0.005263157894736842,0.0
13365,1973,5.0,2073.0,,0.0,0.0,0.0,0.0,,0.0,1973,333,0.0,13365.0,1.0,1.4,1.0,1.0555973258234952,0.7142857142857143,-0.37893237337253666,54,0.018518518518518517,1.4,1.0,1.0555973258234952,0.7142857142857143,-0.37893237337253666,pre_2023,,0.000482392667631452,0.0
13366,1993,18.0,404.0,,0.0,0.0,0.0,0.0,,0.0,1993,999,0.0,13366.0,1.0,1.8235294117647058,1.0,2.5268862383622746,0.5483870967741935,-0.32590680152599655,34,0.029411764705882353,1.8235294117647058,1.0,2.5268862383622746,0.5483870967741935,-0.32590680152599655,pre_2023,,0.0024752475247524753,0.0
13367,1984,1.0,1443.0,,0.0,0.0,0.0,0.0,,0.0,1984,567,0.0,13367.0,2.0,1.2608695652173914,1.0,0.619192384874173,1.586206896551724,1.1937007832110345,43,0.046511627906976744,1.2608695652173914,1.0,0.619192384874173,1.586206896551724,1.1937007832110345,pre_2023,,0.001386001386001386,0.0
13368,2024,48.0,6.0,,0.0,0.0,0.0,0.0,,0.0,2024,61849,0.0,13368.0,1.0,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,3,0.3333333333333333,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,post_2023,,0.16666666666666666,0.0
13369,2023,89.0,9.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,13369.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.1111111111111111,0.0
13370,2023,63.0,1.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,13370.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,1.0,0.0
13371,2023,75.0,51.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,13371.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.0196078431372549,0.0
13372,2023,74.0,370.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,13372.0,7.0,1.8033800949961338,1.0,4.07860265544195,3.881599901996815,1.2741177172701983,4,1.75,1.8033800949961338,1.0,4.07860265544195,3.881599901996815,1.2741177172701983,post_2023,,0.01891891891891892,0.0
13373,2022,60.0,1954.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,13373.0,9.0,2.0190408187552067,1.0,5.029536107100758,4.457562183189909,1.3879926562986582,5,1.8,2.0190408187552067,1.0,5.029536107100758,4.457562183189909,1.3879926562986582,pre_2023,,0.004605936540429887,0.0
13374,2021,55.0,238.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,13374.0,4.0,2.5202083097475376,1.0,7.829554883053499,1.5871703876735097,0.18900074299949843,6,0.6666666666666666,2.5202083097475376,1.0,7.829554883053499,1.5871703876735097,0.18900074299949843,pre_2023,,0.01680672268907563,0.0
13375,2020,78.0,242.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,13375.0,2.0,2.8623578695391982,1.0,12.097776738104558,0.6987246498013798,-0.07128234288065641,7,0.2857142857142857,2.8623578695391982,1.0,12.097776738104558,0.6987246498013798,-0.07128234288065641,pre_2023,,0.008264462809917356,0.0
13376,2019,34.0,665.0,,0.0,0.0,0.0,0.0,,0.0,2019,20438,0.0,13376.0,5.0,4.04255947982858,1.0,20.108153266680336,1.2368401813130574,0.047614542592427936,8,0.625,4.04255947982858,1.0,20.108153266680336,1.2368401813130574,0.047614542592427936,pre_2023,,0.007518796992481203,0.0
13377,2019,48.0,252.0,,0.0,0.0,0.0,0.0,,0.0,2019,20438,0.0,13377.0,3.0,4.04255947982858,1.0,20.108153266680336,0.7421041087878344,-0.051847599627964085,8,0.375,4.04255947982858,1.0,20.108153266680336,0.7421041087878344,-0.051847599627964085,pre_2023,,0.011904761904761904,0.0
13378,2018,0.0,9.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,13378.0,1.0,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,9,0.1111111111111111,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,pre_2023,,0.1111111111111111,
13379,2018,44.0,890.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,13379.0,8.0,3.291517323775388,1.0,11.821459584982616,2.4304900181488205,0.39829960440807416,9,0.8888888888888888,3.291517323775388,1.0,11.821459584982616,2.4304900181488205,0.39829960440807416,pre_2023,,0.008988764044943821,0.0
13380,2017,44.0,654.0,,0.0,0.0,0.0,0.0,,0.0,2017,11971,0.0,13380.0,4.0,4.486502177068215,1.0,21.887930041896187,0.8915631469979296,-0.02222696144116826,10,0.4,4.486502177068215,1.0,21.887930041896187,0.8915631469979296,-0.02222696144116826,pre_2023,,0.0061162079510703364,0.0
13381,2023,53.0,22.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,13381.0,2.0,1.8033800949961338,1.0,4.07860265544195,1.1090285434276614,0.04820766365694449,4,0.5,1.8033800949961338,1.0,4.07860265544195,1.1090285434276614,0.04820766365694449,post_2023,,0.09090909090909091,0.0
13383,2025,84.0,12.0,,0.0,0.0,0.0,0.0,,0.0,2025,69252,0.0,13383.0,1.0,0.8990678238508518,1.0,1.3152955356885803,1.112263139077583,0.07673726049431805,2,0.5,0.8990678238508518,1.0,1.3152955356885803,1.112263139077583,0.07673726049431805,post_2023,,0.08333333333333333,0.0
13384,2024,75.0,12.0,,0.0,0.0,0.0,0.0,,0.0,2024,61849,0.0,13384.0,1.0,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,3,0.3333333333333333,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,post_2023,,0.08333333333333333,0.0
13385,2024,66.0,10.0,,0.0,0.0,0.0,0.0,,0.0,2024,61849,0.0,13385.0,1.0,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,3,0.3333333333333333,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,post_2023,,0.1,0.0
13386,2024,78.0,26.0,,0.0,0.0,0.0,0.0,,0.0,2024,61849,0.0,13386.0,1.0,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,3,0.3333333333333333,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,post_2023,,0.038461538461538464,0.0
13387,2024,27.0,18.0,,0.0,0.0,0.0,0.0,,0.0,2024,61849,0.0,13387.0,1.0,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,3,0.3333333333333333,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,post_2023,,0.05555555555555555,0.0
13388,2024,76.0,52.0,,0.0,0.0,0.0,0.0,,0.0,2024,61849,0.0,13388.0,1.0,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,3,0.3333333333333333,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,post_2023,,0.019230769230769232,0.0
13389,2023,75.0,207.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,13389.0,2.0,1.8033800949961338,1.0,4.07860265544195,1.1090285434276614,0.04820766365694449,4,0.5,1.8033800949961338,1.0,4.07860265544195,1.1090285434276614,0.04820766365694449,post_2023,,0.00966183574879227,0.0
13390,2023,60.0,105.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,13390.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.009523809523809525,0.0
13391,2023,72.0,42.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,13391.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.023809523809523808,0.0
13392,2023,69.0,41.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,13392.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.024390243902439025,0.0
13393,2023,62.0,48.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,13393.0,1.0,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,4,0.25,1.8033800949961338,1.0,4.07860265544195,0.5545142717138307,-0.19697434706570627,post_2023,,0.020833333333333332,0.0
13394,2023,53.0,76.0,,0.0,0.0,0.0,0.0,,0.0,2023,52796,0.0,13394.0,2.0,1.8033800949961338,1.0,4.07860265544195,1.1090285434276614,0.04820766365694449,4,0.5,1.8033800949961338,1.0,4.07860265544195,1.1090285434276614,0.04820766365694449,post_2023,,0.02631578947368421,0.0
13395,2022,402.0,144.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,13395.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.006944444444444444,0.0
13396,2022,113.0,30.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,13396.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.03333333333333333,0.0
13397,2022,38.0,47.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,13397.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.02127659574468085,0.0
13398,2022,36.0,52.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,13398.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.019230769230769232,0.0
13399,2022,91.0,106.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,13399.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.009433962264150943,0.0
13400,2021,107.0,43.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,13400.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.023255813953488372,0.0
13401,2021,52.0,264.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,13401.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.003787878787878788,0.0
13402,2021,55.0,256.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,13402.0,3.0,2.5202083097475376,1.0,7.829554883053499,1.1903777907551323,0.06127956153560358,6,0.5,2.5202083097475376,1.0,7.829554883053499,1.1903777907551323,0.06127956153560358,pre_2023,,0.01171875,0.0
13403,2021,44.0,99.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,13403.0,2.0,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,6,0.3333333333333333,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,pre_2023,,0.020202020202020204,0.0
13404,2020,43.0,134.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,13404.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.007462686567164179,0.0
13405,2019,64.0,720.0,,0.0,0.0,0.0,0.0,,0.0,2019,20438,0.0,13405.0,6.0,4.04255947982858,1.0,20.108153266680336,1.4842082175756688,0.09734561370262394,8,0.75,4.04255947982858,1.0,20.108153266680336,1.4842082175756688,0.09734561370262394,pre_2023,,0.008333333333333333,0.0
13406,2018,71.0,190.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,13406.0,1.0,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,9,0.1111111111111111,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,pre_2023,,0.005263157894736842,0.0
13407,2018,33.0,134.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,13407.0,1.0,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,9,0.1111111111111111,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,pre_2023,,0.007462686567164179,0.0
13408,2018,49.0,614.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,13408.0,3.0,3.291517323775388,1.0,11.821459584982616,0.9114337568058076,-0.024660011031608732,9,0.3333333333333333,3.291517323775388,1.0,11.821459584982616,0.9114337568058076,-0.024660011031608732,pre_2023,,0.004885993485342019,0.0
13409,2018,57.0,1253.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,13409.0,8.0,3.291517323775388,1.0,11.821459584982616,2.4304900181488205,0.39829960440807416,9,0.8888888888888888,3.291517323775388,1.0,11.821459584982616,2.4304900181488205,0.39829960440807416,pre_2023,,0.006384676775738229,0.0
13410,2018,46.0,155.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,13410.0,2.0,3.291517323775388,1.0,11.821459584982616,0.6076225045372051,-0.1092519341195453,9,0.2222222222222222,3.291517323775388,1.0,11.821459584982616,0.6076225045372051,-0.1092519341195453,pre_2023,,0.012903225806451613,0.0
13411,2017,31.0,121.0,,0.0,0.0,0.0,0.0,,0.0,2017,11971,0.0,13411.0,1.0,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,10,0.1,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,pre_2023,,0.008264462809917356,0.0
13412,2017,31.0,340.0,,0.0,0.0,0.0,0.0,,0.0,2017,11971,0.0,13412.0,1.0,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,10,0.1,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,pre_2023,,0.0029411764705882353,0.0
13413,2017,32.0,183.0,,0.0,0.0,0.0,0.0,,0.0,2017,11971,0.0,13413.0,1.0,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,10,0.1,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,pre_2023,,0.00546448087431694,0.0
13414,2017,30.0,34.0,,0.0,0.0,0.0,0.0,,0.0,2017,11971,0.0,13414.0,1.0,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,10,0.1,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,pre_2023,,0.029411764705882353,0.0
13415,2017,153.0,187.0,,0.0,0.0,0.0,0.0,,0.0,2017,11971,0.0,13415.0,1.0,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,10,0.1,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,pre_2023,,0.0053475935828877,0.0
13416,2017,34.0,634.0,,0.0,0.0,0.0,0.0,,0.0,2017,11971,0.0,13416.0,8.0,4.486502177068215,1.0,21.887930041896187,1.7831262939958592,0.16052216067058506,10,0.8,4.486502177068215,1.0,21.887930041896187,1.7831262939958592,0.16052216067058506,pre_2023,,0.012618296529968454,0.0
13417,2017,38.0,596.0,,0.0,0.0,0.0,0.0,,0.0,2017,11971,0.0,13417.0,10.0,4.486502177068215,1.0,21.887930041896187,2.228907867494824,0.2518967217264617,10,1.0,4.486502177068215,1.0,21.887930041896187,2.228907867494824,0.2518967217264617,pre_2023,,0.016778523489932886,0.0
13418,2017,34.0,425.0,,0.0,0.0,0.0,0.0,,0.0,2017,11971,0.0,13418.0,1.0,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,10,0.1,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,pre_2023,,0.002352941176470588,0.0
13419,2016,18.0,308.0,,0.0,0.0,0.0,0.0,,0.0,2016,9695,0.0,13419.0,4.0,4.968804920913884,1.0,22.951001655455915,0.8050225484127685,-0.0422118797017114,11,0.36363636363636365,4.968804920913884,1.0,22.951001655455915,0.8050225484127685,-0.0422118797017114,pre_2023,,0.012987012987012988,0.0
13420,2016,33.0,366.0,,0.0,0.0,0.0,0.0,,0.0,2016,9695,0.0,13420.0,1.0,4.968804920913884,1.0,22.951001655455915,0.20125563710319214,-0.17292512895490203,11,0.09090909090909091,4.968804920913884,1.0,22.951001655455915,0.20125563710319214,-0.17292512895490203,pre_2023,,0.00273224043715847,0.0
13421,2015,38.0,332.0,,0.0,0.0,0.0,0.0,,0.0,2015,8175,0.0,13421.0,1.0,7.235526315789474,1.0,86.45680569247114,0.13820694671758502,-0.07212302450739837,12,0.08333333333333333,7.235526315789474,1.0,86.45680569247114,0.13820694671758502,-0.07212302450739837,pre_2023,,0.0030120481927710845,0.0
13422,2014,0.0,1855.0,,0.0,0.0,0.0,0.0,,0.0,2014,7126,0.0,13422.0,2.0,5.90371782650143,1.0,43.727287185023535,0.33876957855643464,-0.08927418273133673,13,0.15384615384615385,5.90371782650143,1.0,43.727287185023535,0.33876957855643464,-0.08927418273133673,pre_2023,,0.001078167115902965,
13423,2014,43.0,250.0,,0.0,0.0,0.0,0.0,,0.0,2014,7126,0.0,13423.0,1.0,5.90371782650143,1.0,43.727287185023535,0.16938478927821732,-0.11214319803907111,13,0.07692307692307693,5.90371782650143,1.0,43.727287185023535,0.16938478927821732,-0.11214319803907111,pre_2023,,0.004,0.0
13424,2012,75.0,749.0,,0.0,0.0,0.0,0.0,,0.0,2012,5646,0.0,13424.0,3.0,2.459138187221397,1.0,13.090977803487856,1.219939577039275,0.04131561605997836,15,0.2,2.459138187221397,1.0,13.090977803487856,1.219939577039275,0.04131561605997836,pre_2023,,0.004005340453938585,0.0
13425,2010,48.0,336.0,,0.0,0.0,0.0,0.0,,0.0,2010,4594,0.0,13425.0,1.0,2.008130081300813,1.0,4.367993074902092,0.4979757085020243,-0.23079937719988494,17,0.058823529411764705,2.008130081300813,1.0,4.367993074902092,0.4979757085020243,-0.23079937719988494,pre_2023,,0.002976190476190476,0.0
13426,2008,41.0,434.0,,0.0,0.0,0.0,0.0,,0.0,2008,3756,0.0,13426.0,1.0,2.5,1.0,11.456351949900982,0.4,-0.13093173172049455,19,0.05263157894736842,2.5,1.0,11.456351949900982,0.4,-0.13093173172049455,pre_2023,,0.002304147465437788,0.0
13427,1997,14.0,180.0,,0.0,0.0,0.0,0.0,,0.0,1997,1388,0.0,13427.0,1.0,3.2830188679245285,1.0,11.609318684722636,0.30459770114942525,-0.19665399235950712,30,0.03333333333333333,3.2830188679245285,1.0,11.609318684722636,0.30459770114942525,-0.19665399235950712,pre_2023,,0.005555555555555556,0.0
13428,2025,56.0,2.0,,0.0,0.0,0.0,0.0,,0.0,2025,69252,0.0,13428.0,1.0,0.8990678238508518,1.0,1.3152955356885803,1.112263139077583,0.07673726049431805,2,0.5,0.8990678238508518,1.0,1.3152955356885803,1.112263139077583,0.07673726049431805,post_2023,,0.5,0.0
13429,2025,32.0,32.0,,0.0,0.0,0.0,0.0,,0.0,2025,69252,0.0,13429.0,1.0,0.8990678238508518,1.0,1.3152955356885803,1.112263139077583,0.07673726049431805,2,0.5,0.8990678238508518,1.0,1.3152955356885803,1.112263139077583,0.07673726049431805,post_2023,,0.03125,0.0
13430,2025,55.0,4.0,,0.0,0.0,0.0,0.0,,0.0,2025,69252,0.0,13430.0,1.0,0.8990678238508518,1.0,1.3152955356885803,1.112263139077583,0.07673726049431805,2,0.5,0.8990678238508518,1.0,1.3152955356885803,1.112263139077583,0.07673726049431805,post_2023,,0.25,0.0
13431,2025,64.0,8.0,,0.0,0.0,0.0,0.0,,0.0,2025,69252,0.0,13431.0,3.0,0.8990678238508518,1.0,1.3152955356885803,3.3367894172327492,1.5973080719454227,2,1.5,0.8990678238508518,1.0,1.3152955356885803,3.3367894172327492,1.5973080719454227,post_2023,,0.375,0.0
13432,2024,33.0,5.0,,0.0,0.0,0.0,0.0,,0.0,2024,61849,0.0,13432.0,1.0,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,3,0.3333333333333333,1.3316223152775901,1.0,2.0336558647341794,0.7509636843173058,-0.16306707591401493,post_2023,,0.2,0.0
